45	17.78518	0.2097346	0.0433267	4.612148	0	
46	17.78518	0.2088776	0.04029046	4.493663	0	
47	17.78518	0.1996793	0.03865574	4.179921	0	
48	17.78518	0.1990088	0.03524392	4.063224	0	
49	18.939	0.2009027	0.03120359	4.011138	0	
50	18.939	0.1922707	0.02885185	3.696249	0	
51	18.939	0.1668563	0.03094739	2.820883	0	
52	18.939	0.1600584	0.02815299	2.460074	0	
53	18.939	0.1536305	0.02464733	2.089823	0	
54	18.939	0.1519667	0.01797131	1.903599	0	
1	1.927992	0.1264616	0.1183141	14.7057	0	
2	1.989985	0.1466514	0.1173345	13.5453	0	
3	2.304927	0.1873368	0.1153861	13.36625	0	
4	2.440396	0.1905497	0.1144267	12.55159	0	
5	2.93155	0.2194872	0.1124976	12.39494	0	
6	3.125437	0.2201631	0.1113872	11.83767	0	
7	3.190034	0.2132495	0.1105684	11.2021	0	
8	3.52843	0.2210549	0.1090995	10.88219	0	
9	4.138796	0.2386812	0.1071146	10.77464	0	
10	4.622044	0.2476706	0.1054404	10.5649	0	
11	5.226924	0.2591777	0.1035962	10.41978	0	
12	5.485895	0.2571452	0.102296	10.11587	0	
13	6.391089	0.2748995	0.1000578	10.09103	0	
14	7.416194	0.2935907	0.09776816	10.08079	0	
15	7.688908	0.289096	0.09639476	9.830589	0	
16	8.797133	0.3063059	0.09407798	9.82197	0	
17	9.596386	0.3137998	0.09212935	9.724005	0	
18	9.606045	0.3019471	0.09096255	9.445829	0	
19	9.718004	0.2935272	0.08968773	9.197645	0	
20	10.66614	0.3025862	0.08753213	9.140149	0	
21	10.66614	0.2922309	0.08633526	8.884444	0	
22	10.66614	0.256827	0.08692877	8.289797	0	
23	10.66614	0.2646154	0.08461937	8.244069	0	
24	11.21227	0.2753901	0.08207255	8.240889	0	
25	12.18602	0.2822682	0.07978006	8.191606	0	
26	12.18602	0.2692485	0.07886432	7.899887	0	
27	12.74843	0.2745379	0.07657985	7.840906	0	
28	13.54849	0.2776056	0.07442562	7.758399	0	
29	14.05297	0.2764828	0.07254682	7.628042	0	
30	14.70171	0.27694	0.07051007	7.520799	0	
31	14.70171	0.2692859	0.06909008	7.311853	0	
32	15.03281	0.266473	0.06725716	7.164585	0	
33	15.97871	0.269646	0.06486401	7.100262	0	
34	16.9065	0.2721584	0.06248621	7.030531	0	
35	17.83899	0.274277	0.06009871	6.958839	0	
36	17.83899	0.2602113	0.05908644	6.670997	0	
37	17.83899	0.2310264	0.06008933	6.099427	0	
38	17.83899	0.2233572	0.05880988	5.846306	0	
39	17.83899	0.2148893	0.05771772	5.564987	0	
40	17.83899	0.2073312	0.05655149	5.288583	0	
41	17.83899	0.2101203	0.05341999	5.238949	0	
42	17.83899	0.2147315	0.04992348	5.230664	0	
43	17.83899	0.202659	0.04932354	4.855922	0	
44	17.83899	0.1992988	0.04707956	4.667267	0	
45	17.83899	0.1987222	0.04414119	4.54626	0	
46	17.83899	0.1968469	0.04133683	4.394482	0	
47	17.83899	0.2005009	0.03730124	4.381499	0	
48	17.83899	0.1936144	0.03514955	4.107901	0	
49	17.83899	0.1774331	0.03519658	3.544843	0	
50	17.83899	0.1706541	0.03299801	3.216885	0	
51	17.83899	0.1504417	0.03702868	2.333891	0	
52	17.83899	0.1532648	0.02965763	2.330966	0	
53	17.83899	0.1553893	0.02252845	2.299919	0	
54	17.83899	0.1398959	0.0228494	1.485003	0	
1	0.5497982	0.1389986	0.1149903	14.47058	0	
2	0.6719683	0.1612197	0.1139044	13.41571	0	
3	1.106154	0.20673	0.11197	13.26755	0	
4	1.699777	0.2454651	0.1100948	13.09746	0	
5	1.882338	0.2402719	0.10904	12.44	0	
6	2.611386	0.2706688	0.1071058	12.32873	0	
7	3.34849	0.2938102	0.1052719	12.17688	0	
8	4.359202	0.3259624	0.1032082	12.13868	0	
9	5.342701	0.3507026	0.1012548	12.05653	0	
10	6.046501	0.3582033	0.09957119	11.87364	0	
11	6.046501	0.3282518	0.09865554	11.42376	0	
12	6.046501	0.3063036	0.09772386	11.00345	0	
13	6.771705	0.3243251	0.0956569	10.95512	0	
14	7.680749	0.3362397	0.09373351	10.86484	0	
15	7.680749	0.3125334	0.09286622	10.47758	0	
16	8.337648	0.3233759	0.09088442	10.40114	0	
17	8.337648	0.276529	0.09120733	9.742073	0	
18	8.337648	0.2908193	0.0889186	9.730072	0	
19	8.909345	0.2988361	0.0869027	9.654184	0	
20	10.00319	0.3101189	0.08471109	9.618291	0	
21	10.97161	0.3176799	0.08265678	9.551502	0	
22	10.98653	0.3066843	0.08139928	9.312186	0	
23	10.98653	0.2569431	0.08264795	8.575778	0	
24	10.98653	0.261463	0.08058951	8.49078	0	
25	10.98653	0.2703628	0.07817963	8.470363	0	
26	11.25768	0.2743138	0.07609145	8.389637	0	
27	11.25768	0.2623277	0.07513866	8.10311	0	
28	11.25768	0.2407177	0.07522499	7.645231	0	
29	11.25768	0.2448985	0.0729355	7.579855	0	
30	11.78137	0.2527994	0.07025832	7.575882	0	
31	11.78137	0.2397044	0.06960064	7.246461	0	
32	11.78137	0.2232865	0.06958586	6.826037	0	
33	11.78137	0.2292673	0.0667845	6.811569	0	
34	11.78137	0.2173158	0.06633821	6.457198	0	
35	11.78137	0.2231431	0.06337549	6.449751	0	
36	11.78137	0.216725	0.06211825	6.202598	0	
37	11.78137	0.1979704	0.06317709	5.658376	0	
38	11.78137	0.2015902	0.06015478	5.62053	0	
39	11.78137	0.2062801	0.05689829	5.609571	0	
40	12.13532	0.2060783	0.05447063	5.489513	0	
41	13.31494	0.2098136	0.05127993	5.461043	0	
42	13.65263	0.2076886	0.04901119	5.305065	0	
43	14.13036	0.2063311	0.04652156	5.167093	0	
44	14.13036	0.198376	0.0451386	4.871604	0	
45	14.13036	0.1953215	0.04277149	4.687195	0	
46	14.13036	0.1932946	0.04007412	4.527966	0	
47	15.54214	0.196737	0.03618684	4.51106	0	
48	15.54214	0.1902108	0.03403084	4.238493	0	
49	15.54214	0.1783923	0.03295535	3.793938	0	
50	15.54214	0.1808315	0.02848202	3.760297	0	
51	15.54214	0.1483005	0.03519877	2.465791	0	
52	15.54214	0.1445067	0.03176501	2.167167	0	
53	15.54214	0.1460761	0.02438636	2.114347	0	
54	15.54214	0.1404795	0.01976801	1.724239	0	
1	1.541826	0.1111324	0.1180397	14.49948	0	
2	1.668092	0.1593511	0.1161003	14.29203	0	
3	1.698955	0.1571416	0.1155976	12.96635	0	
4	1.98155	0.1822352	0.1139091	12.63596	0	
5	2.300713	0.1995693	0.1123653	12.26058	0	
6	2.666631	0.2140412	0.1108064	11.93068	0	
7	2.666631	0.197783	0.1104865	11.07019	0	
8	3.011247	0.2132157	0.1086635	10.89395	0	
9	3.618856	0.2312988	0.1066467	10.80092	0	
10	4.443177	0.254076	0.1043918	10.79592	0	
11	4.881371	0.2588609	0.1028372	10.56032	0	
12	5.775943	0.2777363	0.1006555	10.52817	0	
13	6.25937	0.280871	0.09905628	10.32564	0	
14	7.186649	0.2961744	0.09693148	10.27558	0	
15	8.168918	0.3108865	0.09480298	10.22735	0	
16	8.168918	0.2883487	0.09412092	9.811206	0	
17	8.617883	0.297324	0.09211113	9.727858	0	
18	8.64521	0.2870539	0.09096307	9.445376	0	
19	9.80517	0.3015554	0.08859754	9.439035	0	
20	10.2426	0.2997818	0.08697949	9.269574	0	
21	10.64305	0.2972327	0.08538136	9.097177	0	
22	11.11753	0.2960196	0.08369353	8.943782	0	
23	11.43075	0.2919344	0.08214445	8.763274	0	
24	11.5815	0.2854222	0.08073631	8.556378	0	
25	11.5815	0.2690346	0.08004136	8.221108	0	
26	11.5815	0.2657864	0.07846085	8.044555	0	
27	12.13434	0.2696094	0.07629819	7.966326	0	
28	12.13434	0.2441819	0.07667501	7.469327	0	
29	12.13434	0.2277335	0.0766591	7.050972	0	
30	12.13434	0.2201949	0.07576702	6.768114	0	
31	12.13434	0.2137587	0.07479653	6.497899	0	
32	12.13434	0.2199847	0.0718711	6.488812	0	
33	12.13434	0.2241781	0.06921947	6.441535	0	
34	12.13434	0.2247276	0.06703281	6.328231	0	
35	12.89839	0.2302798	0.0641006	6.312353	0	
36	13.38745	0.2295922	0.0619605	6.185412	0	
37	13.43441	0.2251514	0.06028563	5.990029	0	
38	13.73746	0.2228491	0.05826463	5.834254	0	
39	14.95586	0.2273297	0.05519736	5.811093	0	
40	16.2024	0.23147	0.05214906	5.783166	0	
41	16.2024	0.2254662	0.05039291	5.570332	0	
42	17.32952	0.228885	0.04728542	5.534273	0	
43	18.10248	0.228666	0.04459367	5.433093	0	
44	18.10248	0.2033637	0.04568589	4.805744	0	
45	18.10248	0.1993106	0.04345318	4.603252	0	
46	18.10248	0.1992094	0.04032112	4.49623	0	
47	18.10248	0.2003187	0.03683641	4.421015	0	
48	18.10248	0.1922907	0.03491634	4.116927	0	
49	18.10248	0.1928822	0.03115043	4.030593	0	
50	18.10248	0.1733799	0.03161391	3.358936	0	
51	18.10248	0.1543096	0.03402362	2.550764	0	
52	18.10248	0.1559547	0.02775862	2.497849	0	
53	18.10248	0.1467246	0.02588326	1.985225	0	
54	18.10248	0.1460465	0.01863079	1.832442	0	
1	5.304229	0.1634449	0.1246364	14.77977	0	
2	5.304229	0.1505214	0.1245418	12.85622	0	
3	5.631963	0.2000876	0.1222525	12.84412	0	
4	5.67869	0.1940899	0.1215638	11.88245	0	
5	6.1866	0.2278443	0.1193858	11.80066	0	
6	6.764352	0.2551646	0.117347	11.66322	0	
7	7.404239	0.2787473	0.1153429	11.5225	0	
8	7.404239	0.260462	0.1145677	10.93708	0	
9	7.711755	0.2648435	0.1130454	10.64579	0	
10	8.560031	0.2886758	0.1107326	10.61689	0	
11	9.123563	0.2971379	0.1089233	10.44148	0	
12	9.123563	0.281248	0.1080291	10.02453	0	
13	10.00881	0.3013251	0.1056359	10.00861	0	
14	10.00881	0.2821102	0.1049084	9.589278	0	
15	10.65447	0.2964346	0.1026166	9.541978	0	
16	11.48578	0.3076028	0.1004384	9.470241	0	
17	12.5833	0.3240639	0.09799597	9.455582	0	
18	13.08987	0.3241083	0.09622743	9.301693	0	
19	14.20271	0.3378677	0.09383114	9.274437	0	
20	14.20271	0.3254728	0.09254531	9.032312	0	
21	14.20271	0.2908523	0.0926219	8.548909	0	
22	14.20271	0.2841977	0.09125298	8.3285	0	
23	14.20271	0.2858722	0.08929379	8.20754	0	
24	14.20271	0.2661238	0.08899298	7.8234	0	
25	14.20271	0.2702005	0.08676296	7.738823	0	
26	14.20271	0.2618139	0.08561803	7.492327	0	
27	14.20271	0.2456959	0.08540511	7.118696	0	
28	14.20271	0.2227999	0.0865912	6.578708	0	
29	14.20271	0.2282546	0.08382803	6.537723	0	
30	14.20271	0.2230067	0.08266805	6.300938	0	
31	14.20271	0.228034	0.07982369	6.260919	0	
32	14.20271	0.229092	0.07755114	6.151595	0	
33	14.39465	0.2341369	0.07460122	6.118245	0	
34	14.39465	0.2280379	0.07332432	5.888548	0	
35	14.39465	0.2154942	0.07330808	5.521667	0	
36	14.39465	0.2203751	0.07002198	5.499623	0	
37	15.14624	0.2233283	0.06705084	5.441738	0	
38	16.29967	0.2284774	0.06364362	5.428183	0	
39	17.26625	0.2315649	0.06054511	5.378366	0	
40	17.69722	0.2301475	0.0581029	5.249583	0	
41	17.69722	0.2090019	0.05939063	4.719154	0	
42	17.69722	0.2091454	0.05646948	4.613619	0	
43	17.69722	0.2057039	0.05425247	4.42915	0	
44	17.69722	0.2093812	0.05029314	4.406992	0	
45	17.69722	0.2018895	0.04874314	4.131921	0	
46	17.72383	0.2041781	0.04477701	4.08309	0	
47	18.07224	0.2019444	0.0416993	3.930071	0	
48	18.07224	0.1909222	0.04063573	3.550873	0	
49	18.24871	0.1945004	0.03563224	3.542642	0	
50	18.24871	0.1648929	0.04160067	2.538356	0	
51	18.24871	0.1647451	0.03626313	2.418594	0	
52	18.24871	0.1520234	0.03813532	1.807642	0	
53	18.24871	0.1474859	0.0343314	1.489349	0	
54	18.24871	0.1496927	0.02322858	1.466444	0	
1	3.177516	0.1357289	0.120722	14.1246	0	
2	3.365104	0.1773164	0.1190979	13.57868	0	
3	3.620736	0.2006571	0.117675	12.97556	0	
4	3.752268	0.2015944	0.1167162	12.16427	0	
5	4.189865	0.2256503	0.1149328	11.9089	0	
6	4.455755	0.2308182	0.1136362	11.44177	0	
7	5.173241	0.2598348	0.1114805	11.39045	0	
8	5.782714	0.2765422	0.1096434	11.21485	0	
9	6.262344	0.2835763	0.1080302	10.96766	0	
10	7.261893	0.3108773	0.1057608	10.95767	0	
11	8.188916	0.3308036	0.1036742	10.88909	0	
12	8.188916	0.3054753	0.1028588	10.44042	0	
13	8.402224	0.3056609	0.1012896	10.22404	0	
14	8.402224	0.2878474	0.1004264	9.829752	0	
15	9.13754	0.3012375	0.09827107	9.770735	0	
16	9.972114	0.311297	0.09621922	9.687625	0	
17	11.06781	0.3265478	0.0939294	9.660684	0	
18	12.21761	0.3413289	0.09164073	9.63355	0	
19	13.25479	0.3517685	0.08948611	9.576846	0	
20	13.25479	0.3372649	0.08822189	9.330936	0	
21	13.428	0.3288868	0.08675494	9.129774	0	
22	14.17065	0.3315607	0.08479677	9.026583	0	
23	14.21686	0.3209537	0.08342805	8.810254	0	
24	14.46543	0.314672	0.08186661	8.630612	0	
25	14.46543	0.2874591	0.08160473	8.223211	0	
26	14.59821	0.2976572	0.07902656	8.213899	0	
27	14.90723	0.293488	0.07734915	8.051973	0	
28	14.90723	0.2724163	0.07694996	7.683623	0	
29	14.90723	0.2558202	0.07647476	7.334747	0	
30	14.90723	0.2332957	0.07704868	6.846976	0	
31	14.90723	0.2388261	0.0743298	6.813336	0	
32	14.90723	0.2211622	0.07473938	6.3656	0	
33	14.90723	0.2176439	0.07322297	6.165407	0	
34	14.90723	0.2173138	0.07113522	6.030991	0	
35	14.90723	0.218995	0.06864085	5.940994	0	
36	14.90723	0.2205238	0.06610583	5.85165	0	
37	14.90723	0.2241538	0.06316466	5.80693	0	
38	14.90723	0.2193721	0.06152849	5.600588	0	
39	14.90723	0.2185402	0.05917265	5.472478	0	
40	15.30323	0.2196129	0.05641045	5.385347	0	
41	15.30323	0.2129873	0.05491836	5.141099	0	
42	15.81988	0.2143925	0.05189781	5.064466	0	
43	16.33648	0.2133496	0.04922503	4.93852	0	
44	16.33648	0.1949201	0.05011198	4.403093	0	
45	16.33648	0.1862851	0.0492403	4.061191	0	
46	16.33648	0.1841096	0.04650193	3.887244	0	
47	16.33648	0.1845987	0.04279517	3.790495	0	
48	16.33648	0.1873872	0.0383074	3.761152	0	
49	16.33648	0.1768514	0.03731258	3.344825	0	
50	16.33648	0.1620992	0.03853431	2.731385	0	
51	16.33648	0.1527248	0.03850719	2.243469	0	
52	16.33648	0.1522539	0.03272657	2.102339	0	
53	16.33648	0.1519861	0.0260797	1.97156	0	
54	16.33648	0.1470453	0.02076988	1.63694	0	
1	0.4727044	0.1510237	0.1144833	15.15761	0	
2	0.5347006	0.1562523	0.113813	13.66842	0	
3	0.7100029	0.1732353	0.1126288	12.89037	0	
4	1.201359	0.2108391	0.1106506	12.78624	0	
5	1.856611	0.2461529	0.1086754	12.69191	0	
6	2.350224	0.2606852	0.1071099	12.38225	0	
7	2.735149	0.2651433	0.1057196	12.01336	0	
8	2.950069	0.2599573	0.1045657	11.56849	0	
9	3.37921	0.264819	0.1030926	11.28298	0	
10	4.018903	0.2767518	0.1013404	11.11755	0	
11	4.905434	0.2954556	0.09932741	11.05075	0	
12	5.547121	0.3026471	0.09762417	10.88367	0	
13	6.248632	0.310368	0.09586346	10.74011	0	
14	7.336218	0.328421	0.09375224	10.70478	0	
15	7.612255	0.3207901	0.09238697	10.4575	0	
16	7.612255	0.3065715	0.09128035	10.14777	0	
17	7.612255	0.2938309	0.09019371	9.842097	0	
18	8.259205	0.2978343	0.08839912	9.715389	0	
19	8.934516	0.3011476	0.08660039	9.590687	0	
20	8.934516	0.2784717	0.08607276	9.181641	0	
21	8.985629	0.2817294	0.08422101	9.065228	0	
22	8.985629	0.2676099	0.0833913	8.737859	0	
23	8.985629	0.2618692	0.08208678	8.509746	0	
24	9.933599	0.2718338	0.07966254	8.497471	0	
25	10.98042	0.2794851	0.07737732	8.458202	0	
26	10.98042	0.2700134	0.07620647	8.209387	0	
27	11.80823	0.2750401	0.0740062	8.147031	0	
28	13.14358	0.284699	0.07146496	8.145077	0	
29	13.14358	0.2587318	0.071483	7.690618	0	
30	13.14358	0.2655529	0.06897928	7.666013	0	
31	13.66631	0.2679825	0.06679998	7.585007	0	
32	13.77395	0.2622102	0.06525123	7.395523	0	
33	14.42282	0.2621808	0.06319013	7.286144	0	
34	15.78934	0.268969	0.06051672	7.273782	0	
35	15.78934	0.2507091	0.05998806	6.90983	0	
36	15.78934	0.2190205	0.06158992	6.242956	0	
37	15.78934	0.2247375	0.05853787	6.239052	0	
38	15.78934	0.2211097	0.05673233	6.056632	0	
39	15.78934	0.2216972	0.05427216	5.958015	0	
40	15.78934	0.2210335	0.05191937	5.837398	0	
41	15.78934	0.2212685	0.04936683	5.736877	0	
42	15.78934	0.2094131	0.04855604	5.384125	0	
43	15.78934	0.2014284	0.04723451	5.092922	0	
44	15.78934	0.1898224	0.04676564	4.688054	0	
45	15.78934	0.1934274	0.04299443	4.672065	0	
46	15.78934	0.1940283	0.03977256	4.580034	0	
47	15.78934	0.1886965	0.03761196	4.332197	0	
48	15.78934	0.186451	0.03465323	4.163659	0	
49	15.78934	0.1623024	0.03771645	3.276143	0	
50	15.78934	0.1622234	0.03346701	3.154712	0	
51	15.78934	0.1604988	0.02946855	2.973418	0	
52	15.78934	0.1476354	0.02970225	2.325224	0	
53	15.78934	0.1459627	0.02425127	2.125859	0	
54	15.78934	0.1406503	0.01948905	1.749375	0	
1	5.341419	0.1510413	0.1250792	14.07278	0	
2	5.376074	0.1558493	0.1245061	12.5708	0	
3	5.537038	0.1780389	0.1231138	11.92727	0	
4	5.952323	0.2148376	0.1210176	11.79287	0	
5	6.31084	0.2324448	0.1193959	11.43013	0	
6	7.018342	0.2679428	0.1171405	11.39108	0	
7	7.322998	0.270119	0.1157445	11.00312	0	
8	7.56527	0.2681904	0.1144479	10.60896	0	
9	8.419664	0.2950676	0.1121524	10.57875	0	
10	9.347443	0.3201874	0.109888	10.54005	0	
11	10.20302	0.3380797	0.1077926	10.45238	0	
12	10.20302	0.3091776	0.1070779	9.984351	0	
13	10.52806	0.3167533	0.105195	9.840924	0	
14	11.37094	0.3295218	0.103082	9.758294	0	
15	11.97377	0.3331671	0.1012498	9.611033	0	
16	12.35034	0.3297007	0.09965096	9.414479	0	
17	12.35034	0.308605	0.09882525	9.058423	0	
18	12.35034	0.2958154	0.09775329	8.763311	0	
19	12.37324	0.2953187	0.09604414	8.59692	0	
20	13.49721	0.3092926	0.09349044	8.589037	0	
21	14.47272	0.3187548	0.09115903	8.540268	0	
22	15.67121	0.3314676	0.08863987	8.524858	0	
23	15.67121	0.287523	0.08931196	7.96153	0	
24	15.67121	0.2745745	0.08841904	7.670055	0	
25	15.67121	0.2596207	0.08786428	7.33316	0	
26	15.67121	0.2607865	0.08585411	7.2122	0	
27	15.67121	0.2412836	0.08607462	6.780717	0	
28	15.67121	0.2467889	0.08346907	6.731938	0	
29	15.67121	0.2475657	0.08137849	6.613531	0	
30	15.67121	0.2557036	0.07837726	6.611839	0	
31	15.67121	0.2502064	0.07690685	6.410012	0	
32	15.67121	0.2470478	0.07514428	6.242866	0	
33	16.05411	0.2506998	0.07247687	6.184495	0	
34	16.69838	0.2517249	0.07008104	6.089486	0	
35	17.49792	0.2539331	0.06748216	6.015731	0	
36	18.60078	0.2585568	0.06454508	5.980668	0	
37	19.56066	0.2613231	0.06177875	5.921391	0	
38	19.56066	0.2527832	0.06026506	5.699676	0	
39	19.56066	0.246533	0.05847693	5.505344	0	
40	19.56066	0.2375115	0.0570736	5.258364	0	
41	19.56066	0.2278003	0.055847	4.985136	0	
42	19.56066	0.2320148	0.05231103	4.963295	0	
43	20.65749	0.236003	0.04877597	4.938733	0	
44	20.65749	0.2092717	0.05043468	4.317143	0	
45	20.65749	0.2131787	0.04637797	4.301186	0	
46	20.65749	0.2132715	0.04299475	4.205457	0	
47	20.65749	0.2142479	0.03931445	4.1307	0	
48	21.345	0.2144889	0.03563269	4.04249	0	
49	21.345	0.200659	0.0343501	3.636039	0	
50	21.345	0.192989	0.03179664	3.345947	0	
51	21.345	0.1760331	0.03173314	2.758491	0	
52	21.345	0.1688567	0.0287589	2.416331	0	
53	21.345	0.1510815	0.03140045	1.624561	0	
54	21.345	0.1537386	0.02100557	1.618718	0	
1	4.140853	0.1403119	0.1227068	14.08164	0	
2	4.2219	0.1598915	0.1217	12.95445	0	
3	4.339967	0.1726321	0.1206448	12.07287	0	
4	4.756087	0.2093162	0.1185619	11.95342	0	
5	5.395341	0.2486266	0.1163469	11.91839	0	
6	6.013319	0.2744607	0.1144237	11.74689	0	
7	6.8045	0.3038437	0.1123473	11.65525	0	
8	6.8045	0.2623382	0.112105	10.85749	0	
9	6.8045	0.2691147	0.1105056	10.59822	0	
10	7.515122	0.2860054	0.1084865	10.48972	0	
11	7.987049	0.2905491	0.1068438	10.27124	0	
12	8.808258	0.3064415	0.1047483	10.19114	0	
13	9.885409	0.3284685	0.1024164	10.17784	0	
14	10.96398	0.3475718	0.1001621	10.14443	0	
15	12.13143	0.3669361	0.0978818	10.11809	0	
16	12.13143	0.3223428	0.09762336	9.610616	0	
17	12.13143	0.3296466	0.09561801	9.512456	0	
18	12.67223	0.334646	0.09366516	9.403832	0	
19	12.67223	0.3147294	0.09274805	9.08144	0	
20	12.67223	0.302413	0.0915948	8.813494	0	
21	13.14154	0.3092955	0.08943458	8.740106	0	
22	14.07953	0.3168626	0.08720404	8.679386	0	
23	14.07953	0.2621041	0.08897032	7.920186	0	
24	14.07953	0.2524795	0.08804296	7.633598	0	
25	14.07953	0.2597595	0.08554454	7.593797	0	
26	14.07953	0.268569	0.08288574	7.578074	0	
27	14.38941	0.2774915	0.08020513	7.565276	0	
28	15.48717	0.2849854	0.07762312	7.536755	0	
29	16.62426	0.2922032	0.0750399	7.507442	0	
30	16.62426	0.2456204	0.07731977	6.771732	0	
31	16.62426	0.2315961	0.07708785	6.409291	0	
32	16.62426	0.2383871	0.07406342	6.401682	0	
33	16.62426	0.2390112	0.0718247	6.292468	0	
34	16.62426	0.2175678	0.07294248	5.77534	0	
35	16.62426	0.2230335	0.06975212	5.760708	0	
36	16.62426	0.2167669	0.06854323	5.516511	0	
37	16.62426	0.2217924	0.06525947	5.500071	0	
38	16.62426	0.222084	0.0627467	5.393126	0	
39	16.62426	0.2273628	0.05932717	5.385296	0	
40	16.69639	0.2265297	0.05684136	5.264784	0	
41	17.13558	0.2250264	0.0543809	5.133319	0	
42	17.44422	0.2225004	0.05200231	4.983016	0	
43	18.1341	0.2223758	0.04912824	4.880678	0	
44	19.43445	0.2257896	0.04559681	4.849432	0	
45	19.43445	0.2137078	0.04449304	4.510143	0	
46	19.43445	0.2076587	0.04234706	4.279189	0	
47	19.43445	0.2084208	0.03876411	4.198161	0	
48	19.43445	0.2018217	0.03641523	3.948456	0	
49	19.43445	0.1920922	0.03462172	3.605258	0	
50	19.43445	0.1911909	0.03065483	3.481076	0	
51	19.43445	0.1627167	0.03498874	2.484385	0	
52	19.43445	0.1624506	0.02936345	2.360694	0	
53	19.43445	0.1574806	0.02508831	2.058036	0	
54	19.43445	0.146814	0.02276525	1.491528	0	
1	4.411754	0.1467066	0.123113	14.78749	0	
2	4.411754	0.1398691	0.123027	12.8335	0	
3	4.516629	0.1607335	0.1217018	12.14604	0	
4	4.816477	0.1904913	0.1197801	11.91904	0	
5	5.369461	0.2274471	0.1175123	11.9002	0	
6	5.697316	0.2373103	0.1160417	11.51052	0	
7	5.707557	0.2259839	0.1153006	10.85457	0	
8	6.36605	0.2499286	0.1131098	10.79362	0	
9	6.882211	0.2620722	0.1113166	10.59843	0	
10	6.970426	0.254037	0.1102917	10.16981	0	
11	7.738801	0.272564	0.1080821	10.114	0	
12	8.296116	0.2805774	0.106269	9.949236	0	
13	9.22087	0.29904	0.1039752	9.917007	0	
14	9.804778	0.3043581	0.1021667	9.762783	0	
15	10.37509	0.308281	0.1003731	9.608863	0	
16	10.94045	0.3112762	0.09857975	9.458131	0	
17	11.29885	0.3084195	0.09701139	9.260858	0	
18	11.88182	0.310907	0.09517484	9.123385	0	
19	11.88182	0.2934594	0.09433381	8.788099	0	
20	12.28155	0.2983119	0.09231229	8.686117	0	
21	13.11226	0.3049975	0.09014927	8.610656	0	
22	14.30726	0.317703	0.08763292	8.599701	0	
23	14.30726	0.2797645	0.08809626	8.06403	0	
24	14.30726	0.2794124	0.08627588	7.92222	0	
25	14.30726	0.2807763	0.08429037	7.806408	0	
26	14.38505	0.2825518	0.08223256	7.70079	0	
27	14.38505	0.274756	0.08089981	7.481794	0	
28	15.32861	0.2806433	0.078422	7.43428	0	
29	15.67406	0.2778431	0.07661703	7.284583	0	
30	15.94812	0.2741828	0.07486033	7.125564	0	
31	15.94812	0.2619985	0.07391232	6.850568	0	
32	15.94812	0.2515661	0.07290435	6.584682	0	
33	15.94812	0.2541448	0.07042367	6.510289	0	
34	16.47136	0.2545627	0.0681355	6.40727	0	
35	16.76601	0.2516757	0.06617602	6.257255	0	
